timestamp_open,timestamp_close,duration_sec,symbol,side,entry_price,exit_price,qty,notional_entry,pnl_usdt,pnl_pct,result,confidence,bucket,score,ev,regime,agreement,adx,atr,spread_bps,funding_rate,exit_reason,strategy_id
1778008046.4606621,1778008679.5938094,633.1331472396851,SPXUSDT,short,0.40267589,0.0,123811.0,49855.7046,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,0.0016107,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778008355.2003596,1778009354.4847982,999.2844386100769,VIRTUALUSDT,short,0.8265,0.0,12102.142079148009,10002.4204,0.0,0.0,FLAT,0.6839,0.65-0.70,0.808,0.001255,trend,3,0.0,0.01582143,1.21,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778009435.2588646,1778010197.7332711,762.4744064807892,VIRTUALUSDT,short,0.8367,0.0,11924.636298592894,9977.3432,0.0,0.0,FLAT,0.7452,0.70-0.75,0.8462,8.9e-05,trend,3,0.0,0.01633571,1.2,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778010180.8566194,1778010421.1269314,240.27031207084656,STXUSDT,short,0.2421,0.0,39032.006245121,9449.6487,0.0,0.0,FLAT,0.8885,0.75+,0.7328,-0.002538,trend,3,0.0,0.0051,22.98,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778010398.8099189,1778010865.5163257,466.70640683174133,VIRTUALUSDT,short,0.8419,0.0,11838.522552385462,9966.8521,0.0,0.0,FLAT,0.7887,0.75+,0.8433,-0.00125,trend,3,0.0,0.01729286,1.18,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778010970.0999515,1778011334.384575,364.2846233844757,VIRTUALUSDT,short,0.8312,0.0,12039.489525644112,10007.2237,0.495585,0.005,WIN,0.8802,0.75+,0.8433,0.001345,trend,3,0.0,0.01729286,1.2,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778011196.4909294,1778011334.3863785,137.89544916152954,STXUSDT,short,0.2628,0.0,38167.93893129771,10030.5344,0.0,0.0,FLAT,0.9193,0.75+,0.8052,0.001207,trend,3,0.0,0.0051,7.64,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778008662.8669012,1778011445.6029077,2782.736006498337,BIOUSDT,short,0.05392,0.0,185459.94065281897,10000.0,-0.221912,-0.0022,LOSS,0.5772,0.55-0.60,0.7725,-0.000341,trend,3,0.0,0.00116,1.85,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778011425.1126597,1778011684.0218823,258.90922260284424,STXUSDT,short,0.2785,0.0,35932.44699964068,10007.1865,0.0,0.0,FLAT,0.7629,0.75+,0.7589,-0.00232,trend,3,0.0,0.00630714,10.83,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778013877.5543296,1778014019.9915204,142.4371907711029,FHEUSDT,long,0.02873208,0.0,51049.0,1466.744,0.0,0.0,FLAT,0.7218,0.70-0.75,0.5217,0.005269,chop,3,0.0,0.00252929,13.9,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778009438.8602753,1778014584.7320406,5145.871765375137,CFGUSDT,short,0.2493,0.0,40241.44869215292,10032.1932,-1.669763,-0.0166,LOSS,0.5642,0.55-0.60,0.6885,0.000458,trend,3,0.0,0.0092,4.02,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778013872.5885751,1778014584.7337282,712.1451530456543,STXUSDT,short,0.2465,0.0,40535.062829347386,9991.893,0.0,0.0,FLAT,0.812,0.75+,0.7508,-0.001224,trend,3,0.0,0.00855,4.05,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778011423.981723,1778014926.8048654,3502.8231422901154,MUSDT,short,3.3545,0.0,2974.331518991107,9977.3951,0.0,0.0,FLAT,0.8372,0.75+,0.5851,0.003052,chop,3,0.0,0.20807143,0.89,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778015127.2996936,1778015257.3504355,130.05074191093445,ZECUSDT,short,519.2,0.0,19.126675974982305,9930.5702,0.0,0.0,FLAT,0.5709,0.55-0.60,0.6325,-0.007329,trend,3,0.0,14.16928571,0.19,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778015779.4763343,1778016128.7277193,349.251384973526,ZECUSDT,short,511.73,0.0,19.549195550603095,10003.9098,0.0,0.0,FLAT,0.6347,0.60-0.65,0.6978,-0.001548,trend,3,0.0,14.16928571,1.56,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778016218.0076332,1778016687.5509384,469.5433051586151,ZECUSDT,short,521.28,0.0,19.28603112765424,10053.4223,0.0,0.0,FLAT,0.6507,0.65-0.70,0.7004,-0.001086,trend,3,0.0,14.16928571,2.7,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778008352.1342385,1778016816.622763,8464.48852443695,PENGUUSDT,long,0.011399,0.0,877039.1159445711,9997.3689,-0.49732,-0.005,LOSS,0.6165,0.60-0.65,0.6598,0.000756,chop,3,0.0,0.00028307,0.88,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778013871.4389358,1778016816.6245575,2945.185621738434,VIRTUALUSDT,short,0.822,0.0,12166.930283489477,10001.2167,0.0,0.0,FLAT,0.9344,0.75+,0.8738,0.003064,trend,3,0.0,0.01812857,1.22,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778016800.4266424,1778016911.2977066,110.87106418609619,JTOUSDT,long,0.35956479,0.0,285.0,102.476,0.0,0.0,FLAT,0.5572,0.55-0.60,0.6517,-0.002731,trend,3,0.0,0.00681429,2.73,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778015356.7288003,1778016911.2995129,1554.5707125663757,HYPERUSDT,long,0.11247,0.0,89015.48869503294,10011.572,0.0,0.0,FLAT,0.5953,0.55-0.60,0.557,-0.006532,chop,3,0.0,0.00094857,0.89,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778009754.1014965,1778017206.2158723,7452.114375829697,1000TAGUSDT,long,1.36,0.0,7311.010381634743,9942.9741,-0.35656,-0.0036,LOSS,0.6731,0.65-0.70,0.4669,-0.007369,chop,3,0.0,0.10805,9.55,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778016794.127292,1778017644.7611718,850.6338798999786,ZECUSDT,short,513.5,0.0,19.44125823823318,9983.0861,0.0,0.0,FLAT,0.6387,0.60-0.65,0.6999,-0.000975,trend,3,0.0,14.16928571,0.58,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778019214.249728,1778019546.521668,332.27193999290466,BASEDUSDT,short,0.09043303,0.0,121097.0,10951.1686,0.0,0.0,FLAT,0.6592,0.65-0.70,0.7344,-0.000678,trend,3,0.0,0.00185,11.17,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778018655.9108481,1778020053.041651,1397.1308028697968,FHEUSDT,short,0.04177,0.0,237360.55067647758,9914.5502,0.0,0.0,FLAT,0.6893,0.65-0.70,0.6027,0.003578,trend,3,0.0,0.00311214,7.06,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778017184.6086977,1778020170.390332,2985.7816343307495,VIRTUALUSDT,short,0.813,0.0,12310.722639418933,10008.6175,0.0,0.0,FLAT,0.5953,0.55-0.60,0.7051,-0.00448,trend,3,0.0,0.01861429,1.23,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778019204.0089214,1778020372.712446,1168.7035245895386,GALAUSDT,long,0.003487,0.0,2862868.59433152,9982.8228,0.0,0.0,FLAT,0.6235,0.60-0.65,0.7575,-0.002621,trend,3,0.0,5.814e-05,2.86,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778020153.9423954,1778020728.6878746,574.7454791069031,FHEUSDT,long,0.03982,0.0,251635.63160543534,10020.1309,0.0,0.0,FLAT,0.636,0.60-0.65,0.6386,0.005605,trend,3,0.0,0.00328286,7.57,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778024950.4779394,1778025826.774363,876.2964236736298,FHEUSDT,long,0.03848,0.0,261164.79498563596,10049.6213,-15.264274,-0.1519,LOSS,0.7062,0.70-0.75,0.6385,0.011524,trend,3,0.0,0.00364643,10.42,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778026043.5712743,1778026163.7499297,120.17865538597107,STEEMUSDT,long,0.06064489,0.0,32353.0,1962.0441,0.0,0.0,FLAT,0.7381,0.70-0.75,0.4953,-0.008844,chop,3,0.0,0.00158071,7.97,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778025251.5207973,1778026405.0609028,1153.5401055812836,ICPUSDT,long,2.655,0.0,3766.4783427495295,10000.0,-0.997343,-0.01,LOSS,0.6296,0.60-0.65,0.7462,0.002655,trend,3,0.0,0.06835714,3.77,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778026259.0776947,1778026944.1576753,685.0799806118011,STEEMUSDT,short,0.06382,0.0,157604.41292356185,10058.3136,0.0,0.0,FLAT,0.7076,0.70-0.75,0.5045,-0.003036,chop,3,0.0,0.00161143,7.85,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778021281.9071882,1778027713.9272995,6432.020111322403,VIRTUALUSDT,short,0.8094,0.0,12339.585389930899,9987.6604,0.495719,0.005,WIN,0.7515,0.75+,0.8249,-0.000647,trend,3,0.0,0.0195,1.23,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778026038.6791525,1778027943.830521,1905.1513686180115,1000LUNCUSDT,long,0.11673,0.0,86154.90652192642,10056.8622,0.0,0.0,FLAT,0.6123,0.60-0.65,0.5499,-0.000256,chop,3,0.0,0.00441,0.86,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778027826.8377118,1778028687.0743692,860.2366573810577,FHEUSDT,long,0.03871,0.0,258531.54084798347,10007.7559,0.0,0.0,FLAT,0.5528,0.55-0.60,0.5934,0.008955,trend,3,0.0,0.00371143,7.73,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778027033.7904944,1778029008.6743262,1974.8838317394257,STEEMUSDT,short,0.06303,0.0,159261.0288262462,10038.2226,0.0,0.0,FLAT,0.7657,0.75+,0.5019,-0.002664,chop,3,0.0,0.00163357,7.96,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778029866.2520347,1778030088.4258292,222.17379450798035,CFGUSDT,short,0.2384,0.0,41841.0,9974.8944,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,0.0009536,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778029866.2524314,1778030088.4277847,222.1753532886505,HYPERUSDT,long,0.10950375,0.0,77600.0,8497.491,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,0.00043801,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778029866.2527306,1778030088.4293036,222.1765730381012,BIOUSDT,long,0.05059487,0.0,395845.0,20027.7263,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,0.00020238,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778029866.2533348,1778030088.4307976,222.1774628162384,FHEUSDT,long,0.04008,0.0,248262.0,9950.341,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,0.00016032,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778029866.2536094,1778030088.432418,222.17880868911743,TONUSDT,long,1.93630874,0.0,15658.1,30318.9159,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,0.00774523,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778029866.2538793,1778030088.4338408,222.1799614429474,FARTCOINUSDT,short,0.22559142,0.0,88375.0,19936.6417,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,0.00090237,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778029866.255737,1778030088.4353626,222.17962551116943,GALAUSDT,long,0.00347667,0.0,2887669.0,10039.4722,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,1.391e-05,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778029866.2563117,1778030088.4372332,222.18092155456543,ZBTUSDT,long,0.18757406,0.0,106083.8,19898.5691,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,0.0007503,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778029866.2574022,1778030088.4388697,222.18146753311157,ENAUSDT,short,0.11296499,0.0,88425.0,9988.9292,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,0.00045186,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778029866.2582085,1778030088.4404356,222.1822271347046,GIGGLEUSDT,long,35.29016527,0.0,365.095,12884.2629,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,0.14116066,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778029866.2579317,1778030207.860938,341.60300636291504,PENGUUSDT,long,0.011098,0.0,902930.0,10020.7171,0.0,0.0,FLAT,0.0,<0.55,0.0,0.0,,0,0.0,4.439e-05,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778030119.4821908,1778030453.897834,334.41564321517944,VIRTUALUSDT,short,0.8251,0.0,12116.80600993578,9997.5766,0.0,0.0,FLAT,0.7579,0.75+,0.8401,0.002528,trend,3,0.0,0.02122857,1.21,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778030126.2716148,1778032941.7681828,2815.496567964554,FHEUSDT,short,0.03904,0.0,256607.64690787788,10017.9625,0.0,0.0,FLAT,0.5738,0.55-0.60,0.5949,-0.003584,trend,3,0.0,0.003725,7.64,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778032927.2906075,1778033199.7043357,272.4137282371521,FILUSDT,short,1.033,0.0,9661.835748792271,9980.6763,0.0,0.0,FLAT,0.9564,0.75+,0.8002,-0.002743,trend,3,0.0,0.01675714,0.97,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778036762.456795,1778038346.0821602,1583.6253652572632,GALAUSDT,long,0.003575,0.0,2800336.040324839,10011.2013,0.0,0.0,FLAT,0.6294,0.60-0.65,0.6296,-0.001687,chop,3,0.0,7.064e-05,2.8,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778038662.8691714,1778039265.6793816,602.8102102279663,STRKUSDT,short,0.04245,0.0,236127.5088547816,10023.6128,0.0,0.0,FLAT,0.6272,0.60-0.65,0.7291,-0.001229,trend,3,0.0,0.00070643,4.74,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778040884.160635,1778041874.4073508,990.2467157840729,PIPPINUSDT,short,0.02382,0.0,421940.92827004223,10050.6329,0.0,0.0,FLAT,0.6287,0.60-0.65,0.7169,-0.005181,trend,3,0.0,0.00055857,4.21,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778035644.8792758,1778042095.3944068,6450.515130996704,BSBUSDT,long,0.5944,0.0,16820.85786375105,9998.3179,9.13027,0.0913,WIN,0.5691,0.55-0.60,0.5368,0.001341,chop,2,0.0,0.03017857,1.68,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778039012.6385367,1778044149.8334658,5137.194929122925,GALAUSDT,long,0.003626,0.0,2763957.987838585,10022.1117,0.0,0.0,FLAT,0.6054,0.60-0.65,0.6284,2.8e-05,chop,3,0.0,7.514e-05,2.76,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778044379.094411,1778044517.1811461,138.08673524856567,ZROUSDT,short,1.4260793,0.0,41449.8,59110.7018,0.0,0.0,FLAT,0.6061,0.60-0.65,0.6595,-0.003615,trend,3,0.0,0.01976429,1.43,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778043230.4143488,1778047144.2394228,3913.8250739574432,PIPPINUSDT,short,0.02283,0.0,438981.56277436344,10021.9491,0.0,0.0,FLAT,0.7955,0.75+,0.7384,0.001637,trend,3,0.0,0.000605,4.37,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778047370.6368532,1778047387.535019,16.898165702819824,HIVEUSDT,long,0.06724,0.0,148720.99940511602,10000.0,0.0,0.0,FLAT,0.8849,0.75+,0.5523,-0.00926,chop,3,0.0,0.00218357,2.97,0.0,,v7_stats_collection_buckets_2026-05-05
1778048610.418811,1778049380.6830933,770.2642822265625,AKTUSDT,long,0.655,0.0,15197.56838905775,9954.4073,0.0,0.0,FLAT,0.9781,0.75+,0.7012,-0.002883,trend,3,0.0,0.01462857,4.57,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778052333.1800752,1778052519.694345,186.5142698287964,ORCAUSDT,short,1.66393754,0.0,3000.0,4991.8126,0.0,0.0,FLAT,0.8128,0.75+,0.5928,-0.002797,chop,3,0.0,0.03022857,0.65,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778045458.8180647,1778053394.354501,7935.536436319351,GALAUSDT,long,0.003612,0.0,2767783.0058123446,9997.2322,0.0,0.0,FLAT,0.6161,0.60-0.65,0.6146,-0.00045,chop,3,0.0,7.879e-05,2.77,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778053543.709504,1778053730.5437102,186.83420634269714,ZECUSDT,short,523.59483684,0.0,59.6,31206.2523,0.0,0.0,FLAT,0.943,0.75+,0.809,-0.008435,trend,3,0.0,22.25571429,0.17,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778053871.1367946,1778054890.4769683,1019.3401737213135,ZECUSDT,long,585.64,0.0,17.05495105229048,9988.0615,-1.01231,-0.0101,LOSS,0.7808,0.75+,0.7302,0.0028,trend,3,0.0,22.25571429,0.17,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778054861.7823396,1778055941.9744601,1080.192120552063,STRKUSDT,short,0.04318,0.0,231427.91020597084,9993.0572,0.0,0.0,FLAT,0.7462,0.70-0.75,0.802,0.001163,trend,3,0.0,0.00097571,2.31,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778053535.237613,1778056446.9995759,2911.761962890625,GALAUSDT,long,0.003579,0.0,2801120.448179272,10025.2101,-0.996919,-0.0099,LOSS,0.7174,0.70-0.75,0.6534,0.002129,chop,3,0.0,8.329e-05,2.8,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778043232.9675393,1778057091.806756,13858.839216709137,FHEUSDT,long,0.03632744,0.0,1094283.0,39752.5,1145.840065,2.8824,WIN,0.6977,0.65-0.70,0.5038,0.017104,chop,3,0.0,0.00445286,11.29,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778056094.4465764,1778057256.660829,1162.2142527103424,PENGUUSDT,short,0.011111,0.0,900576.3688760807,10006.304,0.0,0.0,FLAT,0.8221,0.75+,0.7047,0.001374,chop,3,0.0,0.000187,0.9,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778056085.4535577,1778057901.4869587,1816.0334010124207,STRKUSDT,short,0.0438,0.0,228937.72893772894,10027.4725,0.0,0.0,FLAT,0.7135,0.70-0.75,0.7614,0.001185,trend,3,0.0,0.00101857,4.58,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778058238.076003,1778058507.6994793,269.62347626686096,CFGUSDT,short,0.23884281,0.2415,85506.0,20422.4933,-249.974807,-1.224,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00095537,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778058238.0766566,1778058507.983685,269.90702843666077,AKTUSDT,long,0.65915543,0.6703,30425.8,20055.3313,316.49631,1.5781,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.00263662,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778058238.076973,1778058508.2659004,270.1889274120331,NOTUSDT,long,0.00054694,0.0005457,44610610.0,24399.327,-82.221646,-0.337,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,2.19e-06,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778058238.0776443,1778058508.5544698,270.47682547569275,FILUSDT,short,1.10029834,1.107,36968.5,40676.3792,-294.076807,-0.723,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00440119,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778058238.07824,1778058508.844557,270.76631712913513,ICPUSDT,long,2.76071789,2.812,10881.5,30040.7517,523.33576,1.7421,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.01104287,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778058238.0792227,1778058509.149219,271.0699963569641,HMSTRUSDT,long,0.00017751,0.0001883,48904960.0,8681.1194,517.991526,5.9669,WIN,0.0,<0.55,0.0,0.0,,0,0.0,7.1e-07,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778058238.0795152,1778058509.4435203,271.36400508880615,FARTCOINUSDT,short,0.23183707,0.23681,176256.0,40862.6746,-919.690798,-2.2507,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00092735,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778058238.080448,1778058509.7987585,271.7183105945587,PRLUSDT,short,0.26970521,0.2675,120650.0,32539.9336,196.377216,0.6035,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.00107882,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778058238.080974,1778058510.1000674,272.0190932750702,ATHUSDT,short,0.006861,0.006926,1454120.0,9976.7173,-105.544174,-1.0579,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,2.744e-05,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778058238.0818195,1778058510.390131,272.30831146240234,TONUSDT,long,2.11343604,2.1894,19680.0,41592.4213,1446.651392,3.4782,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.00845374,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778058238.0824726,1778058510.6829762,272.6005036830902,WIFUSDT,short,0.23329495,0.23017,131861.0,30762.5054,143.253676,0.4657,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.00093318,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778058238.082737,1778058511.049011,272.96627402305603,TSTBSCUSDT,long,0.01939855,0.01895,87187.0,1691.3014,-41.041985,-2.4267,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,7.759e-05,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778058238.0829935,1778058511.3307388,273.24774527549744,DASHUSDT,short,49.999992,55.4,200.12,10005.9984,-1091.188119,-10.9053,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.19999997,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778058238.0835462,1778058511.6156657,273.532119512558,STEEMUSDT,long,0.05906997,0.05893,168861.0,9974.6142,-29.134027,-0.2921,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00023628,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778058238.0839343,1778058511.9224796,273.8385453224182,AXLUSDT,long,0.0737821,0.07538,273038.0,20145.317,412.864829,2.0494,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.00029513,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778058238.0842144,1778058512.2054138,274.12119936943054,VIRTUALUSDT,short,0.83224484,0.8358,11976.0,9966.9642,-53.916151,-0.5409,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00332898,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778058238.0844967,1778058512.4910295,274.4065327644348,1000NEIROCTOUSDT,long,0.09729434,0.09778,411366.0,40023.5835,153.664157,0.3839,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.00038918,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778058238.0847738,1778058512.7949636,274.71018981933594,ZENUSDT,short,7.54766663,7.883,2655.9,20045.8478,-914.831453,-4.5637,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.03019067,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778058238.0850341,1778058513.0904965,275.0054624080658,BSBUSDT,long,0.58202071,0.5355,51747.0,30117.8257,-2463.25822,-8.1787,LOSS,0.0,<0.55,0.0,0.0,,0,0.0,0.00232808,0.0,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778058238.078653,1778058565.4978683,327.41921520233154,STRKUSDT,short,0.04475,0.04429,224064.5,10026.8864,92.096783,0.9185,WIN,0.0,<0.55,0.0,0.0,,0,0.0,0.000179,0.0,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778058546.7290611,1778058889.0769196,342.3478584289551,ZENUSDT,short,7.881,7.692,1266.784899923993,9983.5318,228.556824,2.2893,WIN,0.7672,0.75+,0.7233,0.002606,trend,3,0.0,0.25992857,1.27,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778060748.755621,1778061529.7566507,781.0010297298431,FARTCOINUSDT,short,0.23784,0.24188,41953.3478771606,9978.1843,-180.559251,-1.8095,LOSS,0.9335,0.75+,0.7791,0.000795,trend,3,0.0,0.00665214,1.67,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
1778060313.7023883,1778063113.1758347,2799.473446369171,DASHUSDT,long,54.07,55.67,185.49434242255612,10029.6791,285.58838,2.8474,WIN,0.6149,0.60-0.65,0.7813,0.006856,trend,3,0.0,2.24428571,1.85,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778061515.8045561,1778063553.8244016,2038.0198454856873,MAVIAUSDT,short,0.04136733,0.03995,246669.955599408,10204.0775,1853.644542,18.1657,WIN,0.9439,0.75+,0.5572,-0.002013,chop,3,0.0,0.001665,9.88,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778061516.940665,1778063554.1295068,2037.1888418197632,STORJUSDT,long,0.12991117,0.134,76840.3258029814,9982.4166,2758.268993,27.6313,WIN,0.9488,0.75+,0.5497,0.003515,chop,3,0.0,0.00789429,6.91,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778061513.5168645,1778063554.4191403,2040.902275800705,FHEUSDT,short,0.03948623,0.03823,267236.77177979687,10552.1726,1531.765621,14.5161,WIN,0.704,0.70-0.75,0.51,-0.004783,chop,3,0.0,0.00437214,16.02,0.0,,v7_stats_collection_buckets_2026-05-05
1778060317.4208798,1778063647.8281665,3330.407286643982,PIPPINUSDT,long,0.02324263,0.02363,429737.8599054577,9988.2381,870.144275,8.7117,WIN,0.8793,0.75+,0.6629,0.003423,chop,3,0.0,0.00064,4.3,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778063874.6687772,1778063989.7556455,115.08686828613281,CFXUSDT,long,0.06233205,0.06357,143318.0,8933.3047,168.115979,1.8819,WIN,0.7556,0.75+,0.591,-0.001089,chop,3,0.0,0.00182643,1.57,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778061510.0947113,1778065547.0384085,4036.9436972141266,ATHUSDT,short,0.006846,0.006747,1459214.9423610098,9989.7855,133.552517,1.3369,WIN,0.7066,0.70-0.75,0.6797,0.000286,trend,3,0.0,0.00012971,2.92,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778066674.2851276,1778066805.4530716,131.16794395446777,PIPPINUSDT,long,0.02356999,0.02398,432236.0,10187.7982,165.915154,1.6286,WIN,0.6856,0.65-0.70,0.602,0.002921,chop,3,0.0,0.00065643,4.18,0.0,tp1_full,v7_stats_collection_buckets_2026-05-05
1778065639.7035449,1778067392.4096484,1752.7061035633087,NEARUSDT,short,1.451,1.4672,6878.525244187646,9980.7401,-122.471761,-1.2271,LOSS,0.6766,0.65-0.70,0.8275,0.001841,trend,3,0.0,0.02601429,0.69,0.0,stop_loss,v7_stats_collection_buckets_2026-05-05
